gene_id	gene_name	gene_type	seqnames	start	end	strand	scr_1	scr_2	Elf3kd_1	Elf3kd_2
1666	ENSMUSG00000019235.9	Rps6kl1	protein_coding	chr12	85135249	85151264	-	0.0863543474587718	0.0958603048243313	0.0967877701339721	0.101137334929602
1667	ENSMUSG00000019254.16	Ppp1r12c	protein_coding	chr7	4481520	4501680	-	2.83856201328925	3.07554575140869	2.68757478954024	2.5488518396069
1668	ENSMUSG00000019256.17	Ahr	protein_coding	chr12	35497974	35535038	-	2.74532398947342	2.6503827972689	0.85543097739169	0.917076642424887
1669	ENSMUSG00000019261.3	Map1s	protein_coding	chr8	70905932	70917529	+	4.37799207611171	3.93497479415931	4.62544939885272	4.20416930421818
1670	ENSMUSG00000019295.8	Tmem129	protein_coding	chr5	33653216	33658416	-	8.60323428662299	6.52461182248708	6.55792981755815	6.6991532821739
1671	ENSMUSG00000019297.9	Nop9	protein_coding	chr14	55745693	55755500	+	3.85235912013631	4.76668957934564	3.10364698645904	3.22419112384237
1672	ENSMUSG00000019301.5	Hsd17b1	protein_coding	chr11	101078411	101080527	+	0.158442444240388	0.0453450727127146	0.0332973049212829	0.0776554130865113
1673	ENSMUSG00000019302.16	Atp6v0a1	protein_coding	chr11	101009452	101063719	+	3.16547811063791	2.14507437166378	5.78324574212153	5.40449408352268
1674	ENSMUSG00000019303.14	Psmc3ip	protein_coding	chr11	101091823	101095436	-	2.89400847277744	5.04581595167998	1.4365733447891	1.61128764440245
1675	ENSMUSG00000019312.10	Grb7	protein_coding	chr11	98446394	98455373	+	7.12702488784017	3.89827635863303	3.82927535807508	3.82738775220449
1676	ENSMUSG00000019320.14	Noxo1	protein_coding	chr17	24696234	24700529	+	0.0975739848698085	0.0848918883977638	0.10936297588426	0.0819817998126017
1677	ENSMUSG00000019326.14	Aoc3	protein_coding	chr11	101330605	101341938	+	0.0147915032212416	0.0186261698131324	0.0248679421912767	0.016570455846119
1678	ENSMUSG00000019338.13	Zfp687	protein_coding	chr3	95006590	95015448	-	7.38287145582748	7.196804641302	8.96157855728943	9.24336617536384
1679	ENSMUSG00000019362.8	D8Ertd738e	protein_coding	chr8	84246238	84249719	-	16.5236329713939	16.2296645701894	14.8700030889984	16.0090679858896
1680	ENSMUSG00000019370.10	Calm3	protein_coding	chr7	16915379	16924114	-	31.2427096254501	26.5738592561378	31.6109174561478	31.7001423314763
1681	ENSMUSG00000019373.11	Cops3	protein_coding	chr11	59817795	59839838	-	3.72634087660945	4.22227775912085	2.35144662024302	2.57498648221449
1682	ENSMUSG00000019428.16	Fkbp8	protein_coding	chr8	70527724	70535328	+	20.3422574720334	18.9603802264851	18.3339176336555	17.4080186785052
1683	ENSMUSG00000019432.15	Ddx39b	protein_coding	chr17	35241746	35253707	+	16.2257395475988	21.0013840954563	10.7483251162484	10.697888060606
1684	ENSMUSG00000019433.9	Gipc1	protein_coding	chr8	83652677	83664694	+	4.38016820221253	4.2621455277127	4.53414511484199	4.64130098218421
1685	ENSMUSG00000019437.17	Tlcd1	protein_coding	chr11	78176711	78181909	+	4.86562023734228	4.13852038850237	2.79225895074405	2.82249447059065
1686	ENSMUSG00000019461.12	Plscr3	protein_coding	chr11	69846376	69852058	+	15.079366452391	11.0337633932052	18.5504782526044	18.2934551695883
1687	ENSMUSG00000019464.6	Ptger1	protein_coding	chr8	83666678	83672753	+	0.0689844057639222	0.060018215747884	0.05798938042258	0.0425045830688216
1688	ENSMUSG00000019467.15	Arhgef25	protein_coding	chr10	127182525	127190083	-	1.84920969016643	2.43493561079227	2.24353992185322	2.07161145576562
1689	ENSMUSG00000019470.12	Xab2	protein_coding	chr8	3608421	3621316	-	3.57981319825462	3.62073319893964	2.60446294468687	2.48485277609587
1690	ENSMUSG00000019471.10	Cdc37	protein_coding	chr9	21133222	21149982	-	15.9768099840014	16.5611374070709	15.7379407081163	16.4444908445543
1691	ENSMUSG00000019478.16	Rab4a	protein_coding	chr8	123805985	123835287	+	0.39688339888708	0.436821827620568	0.540214359905524	0.51271032995445
1692	ENSMUSG00000019487.11	Trip10	protein_coding	chr17	57249455	57263665	+	5.75240011902443	5.9190656161694	3.85092743390342	4.05221824756575
1693	ENSMUSG00000019494.14	Cops6	protein_coding	chr5	138161071	138164646	+	26.6863279247142	34.1287387637786	22.7105067661393	22.141185853948
1694	ENSMUSG00000019505.7	Ubb	protein_coding	chr11	62551171	62553213	+	185.11772724989	178.245538452948	114.668178128949	148.339897382889
1695	ENSMUSG00000019518.11	Ap4m1	protein_coding	chr5	138172002	138180429	+	1.98922636770299	2.55275056122408	1.97595355897018	2.05854707103514
1696	ENSMUSG00000019528.18	Gyg	protein_coding	chr3	20122084	20155317	-	1.35561425357932	1.56716981227288	1.37735466222313	1.374556658662
1697	ENSMUSG00000019558.14	Slc6a8	protein_coding	chrX	73673150	73682502	+	20.4229930261937	13.5245422564574	24.2390897599113	23.7100680640372
1698	ENSMUSG00000019564.12	Arid3a	protein_coding	chr10	79927043	79955018	+	3.32268106454014	0.580331346456823	3.06426457943446	2.93269191905144
1699	ENSMUSG00000019577.6	Pdk4	protein_coding	chr6	5483351	5496309	-	0.0679170054432194	0.0177712931983524	0.0398738524128097	0.0217386528905772
1700	ENSMUSG00000019578.11	Ubxn6	protein_coding	chr17	56067045	56075028	-	1.16017460313789	1.15385402612677	1.50334363339034	1.552591309391
1701	ENSMUSG00000019579.13	Mydgf	protein_coding	chr17	56175744	56183920	-	7.81418620372589	9.37438831695831	8.45381755948868	8.59607648079095
1702	ENSMUSG00000019590.16	Cyb561	protein_coding	chr11	105933702	105953336	-	1.45677030087248	2.3261832921162	2.00120070011335	2.05640673639474
1703	ENSMUSG00000019647.16	Sema6a	protein_coding	chr18	47235598	47368870	-	0.0023584113599396	0.00115193197502976	0.00334825231370245	0.00405114957604891
1704	ENSMUSG00000019659.8	Ccdc12	protein_coding	chr9	110656503	110711606	+	0.541884632095851	0.68258476223002	0.469262194024473	0.537191584095302
1705	ENSMUSG00000019689.4	Fmc1	protein_coding	chr6	38533502	38539449	+	1.05703783003824	1.12616817478313	0.797731833255636	0.813127481869801
1706	ENSMUSG00000019699.16	Akt3	protein_coding	chr1	177020073	177258203	-	0.665586680506387	0.322184348962916	0.463342771747528	0.47445071703947
1707	ENSMUSG00000019710.13	Mrpl24	protein_coding	chr3	87919506	87923672	+	5.51765543353772	5.68883652027021	6.72550143828033	6.58131889370947
1708	ENSMUSG00000019715.14	Gle1	protein_coding	chr2	29935426	29960371	+	2.7241477238852	2.89485270984623	2.03552140275868	2.01099213236315
1709	ENSMUSG00000019718.8	L3hypdh	protein_coding	chr12	72073428	72085439	-	0.0523370574909451	0.175747550155881	0.138829792194762	0.121171889501833
1710	ENSMUSG00000019726.12	Lyst	protein_coding	chr13	13590397	13778803	+	0.172498086854864	0.166328709185005	0.231109869525931	0.225513841616217
1711	ENSMUSG00000019731.13	Slc35e1	protein_coding	chr8	72480641	72492614	-	5.14531019438124	5.2923657243141	5.56297023016512	5.32103626019414
1712	ENSMUSG00000019732.14	Calr3	protein_coding	chr8	72424176	72443870	-	0.0829904048726377	0.06723430482733	0.0548564109511864	0.0464857702095726
1713	ENSMUSG00000019734.16	Tmc4	protein_coding	chr7	3665790	3677553	-	0.039189687283636	0.0522044642272096	0.0139760174698643	0.0119735383897007
1714	ENSMUSG00000019737.14	Syne4	protein_coding	chr7	30314807	30319046	+	0.0247157504727428	0.0181080771616144	0.0166211599937331	0.00553765558221474
1715	ENSMUSG00000019738.15	Polr2i	protein_coding	chr7	30231948	30233390	+	4.92608217199603	7.46574861796372	5.13037115631806	4.63947626470691
1716	ENSMUSG00000019761.10	Krt10	protein_coding	chr11	99385254	99389364	-	1.12672431348538	0.947828968058449	1.21714206865057	1.15942743762547
1717	ENSMUSG00000019763.11	Rmnd1	protein_coding	chr10	4401915	4432388	-	0.312181997698267	0.315499209817951	0.255103415894364	0.244963436489241
1718	ENSMUSG00000019767.12	Ccdc170	protein_coding	chr10	4482502	4562231	+	0.00131407726490934	0.00192552619719508	0.000589138182371406	0.00117769554430675
1719	ENSMUSG00000019773.7	Fbxo5	protein_coding	chr10	5799160	5805600	-	3.87193723112449	6.63307723641589	1.15969756282983	1.01332390056154
1720	ENSMUSG00000019774.8	Mtrf1l	protein_coding	chr10	5811887	5823910	-	0.653560256928118	0.895417907935098	0.574298887708276	0.548634141699686
1721	ENSMUSG00000019777.16	Hdac2	protein_coding	chr10	36974544	37001889	+	5.3042120944223	6.37773033491041	5.81280714256751	5.72152215091242
1722	ENSMUSG00000019779.15	Frk	protein_coding	chr10	34483399	34611278	+	0.584481934215726	0.294125447909045	0.286686447736197	0.280303914746468
1723	ENSMUSG00000019782.10	Rwdd1	protein_coding	chr10	33996555	34019624	-	1.14902365782006	1.22532061290852	0.843974360829647	0.845593454107672
1724	ENSMUSG00000019790.17	Stxbp5	protein_coding	chr10	9755547	9901079	-	0.255424370632602	0.284688488255455	0.172513346254115	0.181783631838086
1725	ENSMUSG00000019791.12	Hint3	protein_coding	chr10	30608141	30629632	-	0.211577910540307	0.166085638992875	0.224027188571249	0.245762293654407
1726	ENSMUSG00000019792.8	Trmt11	protein_coding	chr10	30534225	30600749	-	0.185525732137516	0.253563233789404	0.17228400497142	0.183137955095173
1727	ENSMUSG00000019794.13	Katna1	protein_coding	chr10	7726000	7763150	+	0.809958627944452	0.715945846407022	0.751668807418339	0.762672012643365
1728	ENSMUSG00000019795.17	Pcmt1	protein_coding	chr10	7629373	7681136	-	1.45528036699177	1.39171590777517	1.05897304313993	1.10924216996345
1729	ENSMUSG00000019796.12	Lrp11	protein_coding	chr10	7589800	7625483	+	0.631856017090814	0.762051376620618	1.21038591463261	1.15255616867389
1730	ENSMUSG00000019797.11	1700021F05Rik	protein_coding	chr10	43525133	43540994	-	0.850790273848411	1.1336651271284	0.573038619288385	0.620115826458008
1731	ENSMUSG00000019802.13	Sec63	protein_coding	chr10	42761496	42832514	+	2.30376715004899	2.56540863056641	2.26232317645811	2.25228346893236
1732	ENSMUSG00000019804.12	Snx3	protein_coding	chr10	42502030	42535381	+	4.36534089132255	3.68713810137955	4.66108488956577	4.67356811389089
1733	ENSMUSG00000019806.13	Aig1	protein_coding	chr10	13647054	13868980	-	0.0101028244452416	0.00821469004687138	0.0118525918367755	0.0135391419557197
1734	ENSMUSG00000019808.8	Adat2	protein_coding	chr10	13552894	13563376	+	0.603712268816924	0.578520414802383	0.360732450911499	0.400865086846831
1735	ENSMUSG00000019809.16	Pex3	protein_coding	chr10	13523842	13553142	-	0.504183595283547	0.523959993775312	0.367915900124761	0.339693779300871
1736	ENSMUSG00000019810.15	Fuca2	protein_coding	chr10	13499540	13519035	+	2.45601027330384	1.38302122876067	3.76349442925143	3.76404746923128
1737	ENSMUSG00000019813.16	Cep57l1	protein_coding	chr10	41718840	41809871	-	0.143865916904622	0.1973159972604	0.0926208211108416	0.0959274685419152
1738	ENSMUSG00000019814.5	Ltv1	protein_coding	chr10	13178140	13193168	-	3.87066414587416	4.59319637176995	3.22873664366418	3.26775773564103
1739	ENSMUSG00000019818.15	Cd164	protein_coding	chr10	41519414	41531048	+	60.1315700868936	39.8876930425483	71.8500087106919	73.6587844427437
1740	ENSMUSG00000019820.11	Utrn	protein_coding	chr10	12382188	12869365	-	0.424261380783177	0.291212284384423	0.572707876121413	0.531276454585149
1741	ENSMUSG00000019822.12	Smpd2	protein_coding	chr10	41485642	41490369	-	4.81405931676738	4.04342598538877	4.61068938820023	4.57365482842831
1742	ENSMUSG00000019823.17	Mical1	protein_coding	chr10	41476314	41487032	+	0.00782012063847411	0.00895224611495653	0.0219123895047069	0.0175212703959756
1743	ENSMUSG00000019826.11	Zbtb24	protein_coding	chr10	41450383	41465574	+	1.11728989093154	0.8766956837458	1.3141231130586	1.19603518123023
1744	ENSMUSG00000019831.14	Wasf1	protein_coding	chr10	40883475	40938570	+	0.281440599066805	0.289444031138022	0.256618401684894	0.248822710873888
1745	ENSMUSG00000019832.5	Rab32	protein_coding	chr10	10545002	10558265	-	0.586137292923441	0.717654923239261	1.22360084883971	1.13627281402031
1746	ENSMUSG00000019836.5	Amd-ps4	processed_pseudogene	chr4	51253025	51254027	-	3.13682833095679	2.8536079651009	3.93772199995244	3.70150826153224
1747	ENSMUSG00000019837.8	Gtf3c6	protein_coding	chr10	40247703	40258108	-	4.75870574835368	5.31160981676309	5.31785747348557	5.77095666595629
1748	ENSMUSG00000019838.11	Slc16a10	protein_coding	chr10	40033532	40142258	-	0.16940361686667	0.172086565335985	0.227888568696152	0.255411643409937
1749	ENSMUSG00000019841.15	Rev3l	protein_coding	chr10	39732118	39875211	+	0.463178100342107	0.362630275579828	0.394237657809187	0.390762361785592
1750	ENSMUSG00000019842.6	Traf3ip2	protein_coding	chr10	39612934	39655307	+	0.462864475084151	0.27671185060545	0.425672406641949	0.398871164405776
1751	ENSMUSG00000019843.14	Fyn	protein_coding	chr10	39368855	39565381	+	0.0050112383236172	0.00351526643697398	0.0129064627564986	0.0150501174075646
1752	ENSMUSG00000019845.8	Tube1	protein_coding	chr10	39133976	39152542	+	0.313757173527954	0.397940503459443	0.137883291972142	0.166895621335618
1753	ENSMUSG00000019849.11	Prep	protein_coding	chr10	45067203	45167198	+	2.21746455542651	2.65488215446908	2.1786423779583	2.12240149127064
1754	ENSMUSG00000019850.11	Tnfaip3	protein_coding	chr10	19000910	19015657	-	20.7110393397664	15.5672601869997	19.517002923773	19.6283582113247
1755	ENSMUSG00000019851.8	Perp	protein_coding	chr10	18845020	18857073	+	14.3008141542363	8.64849156903817	18.0999467909952	18.5233862495413
1756	ENSMUSG00000019853.6	Hebp2	protein_coding	chr10	18539498	18546076	-	0.0031854687216162	0.0029173053773215	0.0499847654296182	0.0285486433724637
1757	ENSMUSG00000019854.17	Reps1	protein_coding	chr10	18055861	18125155	+	0.501065026648213	0.640554022392763	0.537201388688266	0.525079936504789
1758	ENSMUSG00000019857.7	Asf1a	protein_coding	chr10	53596757	53609225	+	1.89574325849316	1.73307500427458	1.84412090075801	1.98630082801762
1759	ENSMUSG00000019861.15	Gopc	protein_coding	chr10	52335850	52382124	-	1.74971489823784	1.49625373768101	1.91543908662534	1.93935187050462
1760	ENSMUSG00000019863.7	Qrsl1	protein_coding	chr10	43874188	43901745	-	0.53455279294939	0.52715666881082	0.391186844491618	0.374809075215867
1761	ENSMUSG00000019864.14	Rtn4ip1	protein_coding	chr10	43901807	43957201	+	0.192918849657068	0.206124682986468	0.128464577726052	0.133910216920797
1762	ENSMUSG00000019866.15	Crybg1	protein_coding	chr10	43950636	44148853	-	0.164594351803741	0.301863757493862	0.235310787446555	0.211509516919501
1763	ENSMUSG00000019868.16	Vta1	protein_coding	chr10	14654755	14705560	-	1.07688079121772	1.04703821253896	0.913448309508559	0.93378999288042
1764	ENSMUSG00000019873.8	Reep3	protein_coding	chr10	67009189	67096945	-	2.24210520562618	1.58342497133191	2.64654357667341	2.74474641022241
1765	ENSMUSG00000019877.10	Serinc1	protein_coding	chr10	57515774	57532530	-	24.1954075182807	23.1240148055546	41.789574946657	43.021413994836
1766	ENSMUSG00000019878.8	Hsf2	protein_coding	chr10	57486385	57513135	+	1.40058974551084	1.49072494415922	1.23881575287422	1.25400076099398
1767	ENSMUSG00000019880.10	Rspo3	protein_coding	chr10	29452416	29535867	-	0.0527296591133262	0.0275946863745491	0.013790119405233	0.0149084908112478
1768	ENSMUSG00000019883.11	Echdc1	protein_coding	chr10	29313166	29347469	+	0.226014777214611	0.38880197552851	0.265645898014874	0.273042436031551
1769	ENSMUSG00000019889.10	Ptprk	protein_coding	chr10	28074820	28597397	+	0.758563853132593	0.4881445839072	1.05964444033981	1.03769529202874
1770	ENSMUSG00000019891.15	Dcbld1	protein_coding	chr10	52233619	52321378	+	0.723943620328393	0.539015208845034	0.692589810687485	0.683688919258984
1771	ENSMUSG00000019893.13	Ros1	protein_coding	chr10	52045721	52195244	-	0.00140139063895129	0.00282351721798291	0.00251313299718651	0.00313986771439956
1772	ENSMUSG00000019897.8	Ccdc59	protein_coding	chr10	105841067	105847833	+	5.46303271865149	6.07523713888096	5.88704487506086	5.92577599737188
1773	ENSMUSG00000019899.17	Lama2	protein_coding	chr10	26980036	27619758	-	9.82646208077479e-05	2.99974594777432e-05	0.000256986462085116	0.000366942547122161
1774	ENSMUSG00000019907.10	Ppp1r12a	protein_coding	chr10	108162193	108284475	+	1.48139092060231	1.20806731714411	0.964150155682336	0.972505373790909
1775	ENSMUSG00000019916.14	P4ha1	protein_coding	chr10	59323296	59373304	+	0.668745103748661	1.11169274385187	1.14122237927696	1.17774300373216
1776	ENSMUSG00000019917.10	Sept10	protein_coding	chr10	59141627	59221847	-	0.81130846617998	0.682009338506998	0.607489722919791	0.588462470308647
1777	ENSMUSG00000019920.18	Lims1	protein_coding	chr10	58323466	58424691	+	4.25828606156611	3.52179082202846	5.00293533288316	5.10296917654974
1778	ENSMUSG00000019923.14	Zwint	protein_coding	chr10	72654845	72674964	+	18.8751718347876	11.3266893442888	17.8929765576077	17.6566374284435
1779	ENSMUSG00000019927.6	Ube2d1	protein_coding	chr10	71254980	71285262	-	1.79771898902173	1.35107173020106	2.58341138649969	2.4875654692472
1780	ENSMUSG00000019935.16	Slc17a8	protein_coding	chr10	89574020	89621253	-	0.0084289850690203	0.00690683613415099	0.00397784584017867	0.00646081312152748
1781	ENSMUSG00000019942.13	Cdk1	protein_coding	chr10	69335146	69352938	-	8.65742757455977	10.6703582508769	3.07167388368672	3.09654700789852
1782	ENSMUSG00000019943.10	Atp2b1	protein_coding	chr10	98914406	99026143	+	1.29132995556485	1.10774161002653	1.21992712717296	1.23781314068433
1783	ENSMUSG00000019944.14	Rhobtb1	protein_coding	chr10	69151434	69291791	+	0.241701856359364	0.0552361054161631	0.133360660029086	0.136639837590058
1784	ENSMUSG00000019947.10	Arid5b	protein_coding	chr10	68092520	68278740	-	0.52829498556796	0.31801335681697	0.720638408831071	0.758099934412157
1785	ENSMUSG00000019948.4	Actr6	protein_coding	chr10	89711971	89732295	-	0.648498048354053	0.698712149738998	0.550048846578674	0.512817859367038
1786	ENSMUSG00000019951.10	Uhrf1bp1l	protein_coding	chr10	89744991	89819871	+	1.79653799505984	1.66426396647307	2.20147064343438	2.13831445313474
1787	ENSMUSG00000019952.15	Poc1b	protein_coding	chr10	99107036	99198074	+	0.104265998842335	0.184231753671502	0.106802427727476	0.122478612844954
1788	ENSMUSG00000019960.8	Dusp6	protein_coding	chr10	99263231	99267489	+	53.5070422911824	37.9384012942394	55.3883020367396	57.2850168711059
1789	ENSMUSG00000019961.17	Tmpo	protein_coding	chr10	91147571	91181315	-	13.0422338876947	15.3922914040871	7.37616876351333	7.40592410355874
1790	ENSMUSG00000019966.18	Kitl	protein_coding	chr10	100015630	100100416	+	2.78057230067055	2.51729727472007	3.33286074616111	3.53138992611894
1791	ENSMUSG00000019969.14	Psen1	protein_coding	chr12	83688152	83735199	+	2.41042191241276	2.00315133303705	2.72810902764909	2.71578732154663
1792	ENSMUSG00000019970.15	Sgk1	protein_coding	chr10	21882184	21999903	+	1.13831169767676	1.53202071702488	0.968803291647734	0.937816289869757
1793	ENSMUSG00000019971.10	Cep290	protein_coding	chr10	100487558	100574840	+	1.01358635165144	0.710375591168847	0.667852536543407	0.639284022191525
